zip,city,state,lat,lon
02207,Boston,MA,42.35,-71.05
02210,Boston,MA,42.35,-71.04
02211,Boston,MA,42.35,-71.06
02212,Boston,MA,42.35,-71.06
02215,Boston,MA,42.35,-71.1
02216,Boston,MA,42.34,-71.07
02217,Boston,MA,42.35,-71.06
02222,Boston,MA,42.35,-71.06
02228,East Boston,MA,42.35,-71.06
02238,Cambridge,MA,42.37,-71.11
02239,Cambridge,MA,42.36,-71.1
02241,Boston,MA,42.35,-71.06
02266,Boston,MA,42.35,-71.06
02269,Quincy,MA,42.26,-71.0
02283,Boston,MA,42.35,-71.06
02284,Boston,MA,42.35,-71.06
02293,Boston,MA,42.35,-71.06
02295,Boston,MA,42.35,-71.06
02297,Boston,MA,42.35,-71.06
02298,Boston,MA,42.34,-71.05
02301,Brockton,MA,42.08,-71.02
02302,Brockton,MA,42.09,-71.0
02303,Brockton,MA,42.08,-71.02
02304,Brockton,MA,42.08,-71.02
02305,Brockton,MA,42.08,-71.02
02322,Avon,MA,42.13,-71.05
02324,Bridgewater,MA,41.98,-70.97
02325,Bridgewater,MA,41.98,-70.97
02327,Bryantville,MA,42.06,-70.8
02330,Carver,MA,41.88,-70.76
02331,Duxbury,MA,42.04,-70.67
02332,Duxbury,MA,42.04,-70.67
02333,East Bridgewater,MA,42.03,-70.95
02334,Easton,MA,42.03,-71.1
02337,Elmwood,MA,42.01,-70.96
02338,Halifax,MA,41.98,-70.86
02339,Hanover,MA,42.11,-70.81
02340,Hanover,MA,42.11,-70.81
02341,Hanson,MA,42.06,-70.85
02343,Holbrook,MA,42.14,-71.0
02344,Middleboro,MA,41.86,-70.9
02345,Manomet,MA,41.92,-70.56
02346,Middleboro,MA,41.86,-70.9
02347,Lakeville,MA,41.85,-70.95
02348,Lakeville,MA,41.86,-70.9
02349,Middleboro,MA,41.86,-70.9
02350,Monponsett,MA,42.02,-70.84
02351,Abington,MA,42.11,-70.95
02355,North Carver,MA,41.91,-70.79
02356,North Easton,MA,42.05,-71.1
02357,North Easton,MA,42.06,-71.08
02358,North Pembroke,MA,42.09,-70.78
02359,Pembroke,MA,42.06,-70.8
02360,Plymouth,MA,41.95,-70.66
02361,Plymouth,MA,41.95,-70.66
02362,Plymouth,MA,41.95,-70.66
02364,Kingston,MA,41.99,-70.71
02366,South Carver,MA,41.85,-70.66
02367,Plympton,MA,41.95,-70.81
02368,Randolph,MA,42.17,-71.05
02370,Rockland,MA,42.13,-70.91
02375,South Easton,MA,42.03,-71.1
02379,West Bridgewater,MA,42.01,-71.0
02381,White Horse Beach,MA,41.93,-70.59
02382,Whitman,MA,42.08,-70.93
02420,Lexington,MA,42.46,-71.22
02421,Lexington,MA,42.44,-71.23
02445,Brookline,MA,42.32,-71.14
02446,Brookline,MA,42.34,-71.12
02447,Brookline Village,MA,42.33,-71.13
02451,Waltham,MA,42.38,-71.24
02452,Waltham,MA,42.39,-71.22
02453,Waltham,MA,42.37,-71.24
02454,Waltham,MA,42.38,-71.24
02455,North Waltham,MA,42.39,-71.22
02456,New Town,MA,42.33,-71.2
02457,Babson Park,MA,42.3,-71.27
02458,Newton,MA,42.35,-71.19
02459,Newton Center,MA,42.31,-71.19
02460,Newtonville,MA,42.35,-71.2
02461,Newton Highlands,MA,42.32,-71.21
02462,Newton Lower Falls,MA,42.33,-71.26
02464,Newton Upper Falls,MA,42.31,-71.22
02465,West Newton,MA,42.35,-71.22
02466,Auburndale,MA,42.34,-71.24
02467,Chestnut Hill,MA,42.31,-71.16
02468,Waban,MA,42.32,-71.23
02471,Watertown,MA,42.36,-71.17
02472,Watertown,MA,42.37,-71.18
02474,Arlington,MA,42.42,-71.16
02475,Arlington Heights,MA,42.41,-71.18
02476,Arlington,MA,42.41,-71.16
02477,Watertown,MA,42.36,-71.17
02478,Belmont,MA,42.39,-71.18
02479,Waverley,MA,42.39,-71.17
02481,Wellesley Hills,MA,42.31,-71.27
02482,Wellesley,MA,42.29,-71.3
02492,Needham,MA,42.28,-71.24
02493,Weston,MA,42.36,-71.3
02494,Needham Heights,MA,42.3,-71.23
02495,Nonantum,MA,42.33,-71.2
02532,Buzzards Bay,MA,41.75,-70.61
02534,Cataumet,MA,41.66,-70.61
02535,Chilmark,MA,41.34,-70.74
02536,East Falmouth,MA,41.56,-70.55
02537,East Sandwich,MA,41.73,-70.43
02538,East Wareham,MA,41.78,-70.65
02539,Edgartown,MA,41.38,-70.53
02540,Falmouth,MA,41.56,-70.62
02541,Falmouth,MA,41.54,-70.6
02542,Buzzards Bay,MA,41.71,-70.55
02543,Woods Hole,MA,41.52,-70.66
02552,Menemsha,MA,41.34,-70.73
02553,Monument Beach,MA,41.71,-70.62
02554,Nantucket,MA,41.27,-70.1
02556,North Falmouth,MA,41.64,-70.63
02557,Oak Bluffs,MA,41.45,-70.56
02558,Onset,MA,41.74,-70.66
02559,Pocasset,MA,41.69,-70.63
02561,Sagamore,MA,41.77,-70.53
02562,Sagamore Beach,MA,41.79,-70.53
02563,Sandwich,MA,41.75,-70.49
02564,Siasconset,MA,41.27,-70.0
02565,Silver Beach,MA,41.63,-70.64
02568,Vineyard Haven,MA,41.45,-70.6
02571,Wareham,MA,41.76,-70.71
02573,West Chop,MA,41.45,-70.6
02574,West Falmouth,MA,41.6,-70.64
02575,West Tisbury,MA,41.38,-70.67
02576,West Wareham,MA,41.78,-70.75
02584,Nantucket,MA,41.26,-70.01
02601,Hyannis,MA,41.65,-70.29
02630,Barnstable,MA,41.7,-70.3
02631,Brewster,MA,41.76,-70.08
02632,Centerville,MA,41.66,-70.34
02633,Chatham,MA,41.67,-69.96
02634,Centerville,MA,41.66,-70.34
02635,Cotuit,MA,41.62,-70.44
02636,Centerville,MA,41.64,-70.34
02637,Cummaquid,MA,41.71,-70.27
02638,Dennis,MA,41.73,-70.2
02639,Dennis Port,MA,41.66,-70.13
02641,East Dennis,MA,41.75,-70.15
02642,Eastham,MA,41.83,-69.96
02643,East Orleans,MA,41.8,-69.94
02644,Forestdale,MA,41.68,-70.5
02645,Harwich,MA,41.69,-70.07
02646,Harwich Port,MA,41.67,-70.07
02647,Hyannis Port,MA,41.63,-70.31
02648,Marstons Mills,MA,41.67,-70.4
02649,Mashpee,MA,41.65,-70.48
02650,North Chatham,MA,41.7,-69.95
02651,North Eastham,MA,41.87,-70.0
02652,North Truro,MA,42.04,-70.09
02653,Orleans,MA,41.79,-70.0
02655,Osterville,MA,41.62,-70.38
02657,Provincetown,MA,42.06,-70.2
02659,South Chatham,MA,41.68,-70.02
02660,South Dennis,MA,41.7,-70.15
02661,South Harwich,MA,41.67,-70.04
02662,South Orleans,MA,41.75,-69.99
02663,South Wellfleet,MA,41.89,-70.01
02664,South Yarmouth,MA,41.67,-70.2
02666,Truro,MA,42.0,-70.06
02667,Wellfleet,MA,41.93,-70.03
02668,West Barnstable,MA,41.7,-70.37
02669,West Chatham,MA,41.68,-69.99
02670,West Dennis,MA,41.66,-70.16
02671,West Harwich,MA,41.67,-70.11
02672,West Hyannisport,MA,41.64,-70.31
02673,West Yarmouth,MA,41.65,-70.24
02675,Yarmouth Port,MA,41.7,-70.22
02702,Assonet,MA,41.78,-71.06
02703,Attleboro,MA,41.93,-71.29
02712,Chartley,MA,41.97,-71.18
02713,Cuttyhunk,MA,41.44,-70.9
02714,Dartmouth,MA,41.56,-71.0
02715,Dighton,MA,41.82,-71.16
02717,East Freetown,MA,41.75,-70.97
02718,East Taunton,MA,41.87,-71.01
02719,Fairhaven,MA,41.63,-70.9
02720,Fall River,MA,41.73,-71.12
02721,Fall River,MA,41.68,-71.15
02722,Fall River,MA,41.71,-71.1
02723,Fall River,MA,41.69,-71.13
02724,Fall River,MA,41.68,-71.18
02725,Somerset,MA,41.72,-71.19
02726,Somerset,MA,41.73,-71.15
02738,Marion,MA,41.7,-70.76
02739,Mattapoisett,MA,41.66,-70.8
02740,New Bedford,MA,41.64,-70.94
02741,New Bedford,MA,41.66,-70.93
02742,New Bedford,MA,41.66,-70.93
02743,Acushnet,MA,41.68,-70.9
02744,New Bedford,MA,41.61,-70.91
02745,New Bedford,MA,41.7,-70.95
02746,New Bedford,MA,41.66,-70.93
02747,North Dartmouth,MA,41.64,-71.0
02748,South Dartmouth,MA,41.55,-70.98
02760,North Attleboro,MA,41.97,-71.33
02761,North Attleboro,MA,41.97,-71.33
02762,Plainville,MA,42.0,-71.33
02763,Attleboro Falls,MA,41.97,-71.31
02764,North Dighton,MA,41.85,-71.15
02766,Norton,MA,41.96,-71.18
02767,Raynham,MA,41.93,-71.04
02768,Raynham Center,MA,41.93,-71.04
02769,Rehoboth,MA,41.83,-71.26
02770,Rochester,MA,41.73,-70.81
02771,Seekonk,MA,41.81,-71.33
02777,Swansea,MA,41.75,-71.18
02779,Berkley,MA,41.85,-71.08
02780,Taunton,MA,41.9,-71.09
02783,Taunton,MA,41.9,-71.09
02790,Westport,MA,41.66,-71.1
02791,Westport Point,MA,41.52,-71.07
02801,Adamsville,RI,41.51,-71.16
02802,Albion,RI,41.95,-71.46
02804,Ashaway,RI,41.42,-71.78
02806,Barrington,RI,41.73,-71.31
02807,Block Island,RI,41.16,-71.58
02808,Bradford,RI,41.39,-71.75
02809,Bristol,RI,41.67,-71.27
02812,Carolina,RI,41.47,-71.64
02813,Charlestown,RI,41.38,-71.65
02814,Chepachet,RI,41.91,-71.7
02815,Clayville,RI,41.77,-71.66
02816,Coventry,RI,41.68,-71.66
02817,West Greenwich,RI,41.63,-71.65
02818,East Greenwich,RI,41.63,-71.5
02822,Exeter,RI,41.56,-71.68
02823,Fiskeville,RI,41.73,-71.54
02824,Forestdale,RI,41.97,-71.55
02825,Foster,RI,41.85,-71.76
02826,Glendale,RI,41.98,-71.65
02827,Greene,RI,41.69,-71.74
02828,Greenville,RI,41.87,-71.55
02829,Harmony,RI,41.88,-71.61
02830,Harrisville,RI,41.96,-71.67
02831,Hope,RI,41.75,-71.56
02832,Hope Valley,RI,41.51,-71.72
02833,Hopkinton,RI,41.48,-71.77
02835,Jamestown,RI,41.48,-71.36
02836,Kenyon,RI,41.45,-71.62
02837,Little Compton,RI,41.5,-71.16
02838,Manville,RI,41.96,-71.47
02839,Mapleville,RI,41.94,-71.64
02840,Newport,RI,41.47,-71.3
02841,Newport,RI,41.51,-71.33
02842,Middletown,RI,41.51,-71.27
02852,North Kingstown,RI,41.55,-71.46
02854,North Kingstown,RI,41.59,-71.45
02857,North Scituate,RI,41.83,-71.63
02858,Oakland,RI,41.97,-71.65
02859,Pascoag,RI,41.95,-71.7
02860,Pawtucket,RI,41.87,-71.37
02861,Pawtucket,RI,41.88,-71.35
02862,Pawtucket,RI,41.87,-71.37
02863,Central Falls,RI,41.89,-71.39
02864,Cumberland,RI,41.94,-71.41
02865,Lincoln,RI,41.91,-71.45
02871,Portsmouth,RI,41.6,-71.25
02872,Prudence Island,RI,41.6,-71.31
02873,Rockville,RI,41.53,-71.78
02874,Saunderstown,RI,41.51,-71.44
02875,Shannock,RI,41.46,-71.64
02876,Slatersville,RI,41.99,-71.59
02877,Slocum,RI,41.52,-71.54
02878,Tiverton,RI,41.65,-71.2
02879,Wakefield,RI,41.45,-71.51
02880,Wakefield,RI,41.45,-71.51
02881,Kingston,RI,41.48,-71.52
02882,Narragansett,RI,41.39,-71.48
02883,Peace Dale,RI,41.45,-71.5
02885,Warren,RI,41.72,-71.26
02886,Warwick,RI,41.7,-71.46
02887,Warwick,RI,41.7,-71.42
02888,Warwick,RI,41.75,-71.41
02889,Warwick,RI,41.7,-71.42
02891,Westerly,RI,41.37,-71.81
02892,West Kingston,RI,41.5,-71.59
02893,West Warwick,RI,41.69,-71.51
02894,Wood River Junction,RI,41.45,-71.7
02895,Woonsocket,RI,41.99,-71.5
02896,North Smithfield,RI,41.95,-71.55
02898,Wyoming,RI,41.52,-71.67
02901,Providence,RI,41.82,-71.41
02902,Providence,RI,41.82,-71.41
02903,Providence,RI,41.82,-71.41
02904,Providence,RI,41.86,-71.44
02905,Providence,RI,41.78,-71.4
02906,Providence,RI,41.84,-71.39
02907,Providence,RI,41.8,-71.42
02908,Providence,RI,41.84,-71.44
02909,Providence,RI,41.82,-71.45
02910,Cranston,RI,41.77,-71.44
02911,North Providence,RI,41.85,-71.47
02912,Providence,RI,41.83,-71.4
02914,East Providence,RI,41.81,-71.37
02915,Riverside,RI,41.77,-71.35
02916,Rumford,RI,41.84,-71.35
02917,Smithfield,RI,41.9,-71.53
02918,Providence,RI,41.82,-71.41
02919,Johnston,RI,41.83,-71.52
02920,Cranston,RI,41.77,-71.47
02921,Cranston,RI,41.76,-71.48
02940,Providence,RI,41.82,-71.41
03031,Amherst,NH,42.86,-71.61
03032,Auburn,NH,43.0,-71.34
03033,Brookline,NH,42.73,-71.66
03034,Candia,NH,43.07,-71.27
03036,Chester,NH,42.95,-71.25
03037,Deerfield,NH,43.14,-71.21
03038,Derry,NH,42.89,-71.28
03040,East Candia,NH,43.05,-71.27
03041,East Derry,NH,42.88,-71.27
03042,Epping,NH,43.03,-71.07
03043,Francestown,NH,42.98,-71.8
03044,Fremont,NH,42.99,-71.14
03045,Goffstown,NH,43.01,-71.6
03046,Dunbarton,NH,43.1,-71.59
03047,Greenfield,NH,42.95,-71.85
03048,Greenville,NH,42.76,-71.79
03049,Hollis,NH,42.73,-71.58
03051,Hudson,NH,42.76,-71.43
03052,Litchfield,NH,42.83,-71.46
03053,Londonderry,NH,42.85,-71.36
03054,Merrimack,NH,42.85,-71.52
03055,Milford,NH,42.83,-71.66
03057,Mont Vernon,NH,42.9,-71.66
03060,Nashua,NH,42.74,-71.46
03061,Nashua,NH,42.74,-71.49
03062,Nashua,NH,42.74,-71.49
03063,Nashua,NH,42.78,-71.52
03064,Nashua,NH,42.78,-71.47
03070,New Boston,NH,42.96,-71.68
03071,New Ipswich,NH,42.75,-71.85
03073,North Salem,NH,42.83,-71.22
03076,Pelham,NH,42.73,-71.31
03077,Raymond,NH,43.03,-71.17
03079,Salem,NH,42.78,-71.2
03082,Lyndeborough,NH,42.9,-71.75
03084,Temple,NH,42.81,-71.83
03086,Wilton,NH,42.84,-71.73
03087,Windham,NH,42.8,-71.3
03101,Manchester,NH,42.99,-71.47
03102,Manchester,NH,43.01,-71.49
03103,Manchester,NH,42.99,-71.45
03104,Manchester,NH,43.01,-71.44
03105,Manchester,NH,42.99,-71.45
03106,Hooksett,NH,43.09,-71.45
03107,Manchester,NH,42.99,-71.45
03108,Manchester,NH,42.99,-71.45
03109,Manchester,NH,42.96,-71.4
03110,Bedford,NH,42.95,-71.5
03111,Manchester,NH,42.99,-71.45
03215,Waterville Valley,NH,43.95,-71.5
03216,Andover,NH,43.43,-71.82
03217,Ashland,NH,43.69,-71.63
03218,Barnstead,NH,43.33,-71.29
03220,Belmont,NH,43.44,-71.47
03221,Bradford,NH,43.27,-71.96
03222,Bristol,NH,43.6,-71.74
03223,Campton,NH,43.86,-71.63
03224,Canterbury,NH,43.33,-71.56
03225,Center Barnstead,NH,43.33,-71.23
03226,Center Harbor,NH,43.71,-71.52
03227,Center Sandwich,NH,43.83,-71.47
03229,Contoocook,NH,43.22,-71.71
03230,Danbury,NH,43.52,-71.86
03231,East Andover,NH,43.48,-71.76
03233,Elkins,NH,43.42,-71.93
03234,Epsom,NH,43.22,-71.33
03235,Franklin,NH,43.45,-71.66
03237,Gilmanton,NH,43.42,-71.41
03238,Glencliff,NH,43.98,-71.91
03240,Grafton,NH,43.55,-71.94
03241,Hebron,NH,43.69,-71.8
03242,Henniker,NH,43.17,-71.81
03243,Hill,NH,43.52,-71.7
03244,Hillsborough,NH,43.12,-71.92
03245,Holderness,NH,43.73,-71.58
03246,Laconia,NH,43.56,-71.48
03247,Laconia,NH,43.56,-71.48
03249,Gilford,NH,43.53,-71.38
03251,Lincoln,NH,44.04,-71.67
03252,Lochmere,NH,43.47,-71.56
03253,Meredith,NH,43.65,-71.5
03254,Moultonborough,NH,43.75,-71.39
03255,Newbury,NH,43.32,-72.03
03256,New Hampton,NH,43.6,-71.65
03257,New London,NH,43.41,-71.98
03258,Chichester,NH,43.25,-71.39
03259,North Sandwich,NH,43.86,-71.38
03260,North Sutton,NH,43.36,-71.94
03261,Northwood,NH,43.19,-71.15
03262,North Woodstock,NH,44.01,-71.73
03263,Pittsfield,NH,43.3,-71.33
03264,Plymouth,NH,43.73,-71.69
03266,Rumney,NH,43.8,-71.81
03268,Salisbury,NH,43.38,-71.71
03269,Sanbornton,NH,43.52,-71.6
03272,South Newbury,NH,43.29,-72.0
03273,South Sutton,NH,43.31,-71.92
03274,Stinson Lake,NH,43.86,-71.8
03275,Suncook,NH,43.13,-71.45
03276,Tilton,NH,43.44,-71.58
03278,Warner,NH,43.28,-71.81
03279,Warren,NH,43.92,-71.89
03280,Washington,NH,43.17,-72.09
03281,Weare,NH,43.1,-71.73
03282,Wentworth,NH,43.87,-71.91
03284,Springfield,NH,43.49,-72.03
03285,Thornton,NH,43.93,-71.62
03287,Wilmot,NH,43.45,-71.91
03289,Winnisquam,NH,43.5,-71.49
03290,Nottingham,NH,43.11,-71.1
03291,West Nottingham,NH,43.18,-71.14
03293,Woodstock,NH,43.97,-71.68
03298,Tilton,NH,43.44,-71.58
03299,Tilton,NH,43.44,-71.58
03301,Concord,NH,43.23,-71.56
03302,Concord,NH,43.23,-71.56
03303,Concord,NH,43.31,-71.67
03304,Bow,NH,43.13,-71.54
03305,Concord,NH,43.23,-71.56
03307,Loudon,NH,43.28,-71.46
03431,Keene,NH,42.95,-72.29
03435,Keene,NH,42.95,-72.29
03440,Antrim,NH,43.03,-71.94
03441,Ashuelot,NH,42.78,-72.45
03442,Bennington,NH,43.0,-71.93
03443,Chesterfield,NH,42.88,-72.46
03444,Dublin,NH,42.91,-72.06
03445,Sullivan,NH,43.01,-72.21
03446,Swanzey,NH,42.86,-72.28
03447,Fitzwilliam,NH,42.78,-72.15
03448,Gilsum,NH,43.05,-72.26
03449,Hancock,NH,42.96,-71.98
03450,Harrisville,NH,42.95,-72.1
03451,Hinsdale,NH,42.78,-72.48
03452,Jaffrey,NH,42.81,-72.02
03455,Marlborough,NH,42.9,-72.21
03456,Marlow,NH,43.11,-72.2
03457,Nelson,NH,42.99,-72.12
03458,Peterborough,NH,42.87,-71.96
03461,Rindge,NH,42.75,-72.01
03462,Spofford,NH,42.9,-72.4
03464,Stoddard,NH,43.08,-72.1
03465,Troy,NH,42.83,-72.18
03466,West Chesterfield,NH,42.87,-72.51
03467,Westmoreland,NH,42.96,-72.45
03468,West Peterborough,NH,42.85,-71.96
03469,West Swanzey,NH,42.87,-72.32
03470,Winchester,NH,42.77,-72.38
03561,Littleton,NH,44.31,-71.76
03570,Berlin,NH,44.48,-71.25
03574,Bethlehem,NH,44.28,-71.68
03575,Bretton Woods,NH,44.31,-71.4
03576,Colebrook,NH,44.89,-71.49
03579,Errol,NH,44.78,-71.13
03580,Franconia,NH,44.22,-71.74
03581,Gorham,NH,44.39,-71.18
03582,Groveton,NH,44.59,-71.51
03583,Jefferson,NH,44.41,-71.47
03584,Lancaster,NH,44.48,-71.56
03585,Lisbon,NH,44.21,-71.9
03586,Sugar Hill,NH,44.23,-71.78
03588,Milan,NH,44.57,-71.18
03589,Mount Washington,NH,44.27,-71.3
03590,North Stratford,NH,44.76,-71.58
03592,Pittsburg,NH,45.05,-71.39
03593,Randolph,NH,44.37,-71.25
03595,Twin Mountain,NH,44.3,-71.5
03597,West Stewartstown,NH,44.74,-71.38
03598,Whitefield,NH,44.37,-71.61
03601,Acworth,NH,43.24,-72.29
03602,Alstead,NH,43.15,-72.36
03603,Charlestown,NH,43.23,-72.42
03604,Drewsville,NH,43.13,-72.38
03605,Lempster,NH,43.23,-72.21
03607,South Acworth,NH,43.18,-72.32
03608,Walpole,NH,43.08,-72.43
03609,North Walpole,NH,43.14,-72.44
03740,Bath,NH,44.16,-71.96
03741,Canaan,NH,43.64,-72.01
03743,Claremont,NH,43.37,-72.33
03745,Cornish,NH,43.48,-72.32
03746,Cornish Flat,NH,43.49,-72.27
03748,Enfield,NH,43.64,-72.14
03749,Enfield Center,NH,43.57,-72.11
03750,Etna,NH,43.71,-72.19
03751,Georges Mills,NH,43.45,-72.09
03752,Goshen,NH,43.3,-72.14
03753,Grantham,NH,43.48,-72.13
03754,Guild,NH,43.38,-72.14
03755,Hanover,NH,43.7,-72.27
03756,Lebanon,NH,43.63,-72.25
03765,Haverhill,NH,44.03,-72.06
03766,Lebanon,NH,43.63,-72.25
03768,Lyme,NH,43.8,-72.15
03769,Lyme Center,NH,43.83,-72.1
03770,Meriden,NH,43.52,-72.27
03771,Monroe,NH,44.28,-72.01
03773,Newport,NH,43.37,-72.17
03774,North Haverhill,NH,44.09,-71.99
03777,Orford,NH,43.89,-72.06
03779,Piermont,NH,43.96,-72.08
03780,Pike,NH,44.05,-71.99
03781,Plainfield,NH,43.53,-72.35
03782,Sunapee,NH,43.38,-72.08
03784,West Lebanon,NH,43.64,-72.31
03785,Woodsville,NH,44.14,-72.02
03801,Portsmouth,NH,43.05,-70.78
03802,Portsmouth,NH,43.05,-70.78
03803,Portsmouth,NH,43.05,-70.78
03804,Portsmouth,NH,43.05,-70.78
03805,Newington,NH,43.23,-70.82
03809,Alton,NH,43.45,-71.21
03810,Alton Bay,NH,43.48,-71.24
03811,Atkinson,NH,42.83,-71.14
03812,Bartlett,NH,44.08,-71.27
03813,Center Conway,NH,43.97,-71.04
03814,Center Ossipee,NH,43.76,-71.12
03815,Center Strafford,NH,43.26,-71.11
03816,Center Tuftonboro,NH,43.71,-71.25
03817,Chocorua,NH,43.89,-71.24
03818,Conway,NH,43.97,-71.12
03819,Danville,NH,42.91,-71.12
03820,Dover,NH,43.19,-70.87
03821,Dover,NH,43.19,-70.87
03822,Dover,NH,43.19,-70.87
03823,Madbury,NH,43.17,-70.93
03824,Durham,NH,43.13,-70.92
03825,Barrington,NH,43.22,-71.04
03826,East Hampstead,NH,42.88,-71.13
03827,East Kingston,NH,42.92,-71.01
03830,East Wakefield,NH,43.61,-70.99
03832,Eaton Center,NH,43.9,-71.06
03833,Exeter,NH,42.97,-70.94
03835,Farmington,NH,43.4,-71.07
03836,Freedom,NH,43.81,-71.03
03837,Gilmanton Iron Works,NH,43.43,-71.34
03838,Glen,NH,44.11,-71.23
03839,Rochester,NH,43.26,-70.99
03840,Greenland,NH,43.03,-70.83
03841,Hampstead,NH,42.87,-71.18
03842,Hampton,NH,42.94,-70.82
03843,Hampton,NH,42.94,-70.82
03844,Hampton Falls,NH,42.91,-70.86
03845,Intervale,NH,44.1,-71.12
03846,Jackson,NH,44.14,-71.18
03847,Kearsarge,NH,44.07,-71.12
03848,Kingston,NH,42.93,-71.05
03849,Madison,NH,43.89,-71.14
03850,Melvin Village,NH,43.69,-71.3
03851,Milton,NH,43.44,-71.03
03852,Milton Mills,NH,43.5,-70.97
03853,Mirror Lake,NH,43.63,-71.28
03854,New Castle,NH,43.06,-70.72
03855,New Durham,NH,43.43,-71.17
03856,Newfields,NH,43.04,-70.97
03857,Newmarket,NH,43.07,-70.94
03858,Newton,NH,42.86,-71.03
03859,Newton Junction,NH,42.86,-71.04
03860,North Conway,NH,44.05,-71.12
03861,Lee,NH,43.1,-71.01
03862,North Hampton,NH,42.97,-70.83
03864,Ossipee,NH,43.68,-71.11
03865,Plaistow,NH,42.83,-71.09
03866,Rochester,NH,43.3,-70.97
03867,Rochester,NH,43.3,-70.97
03868,Rochester,NH,43.32,-70.94
03869,Rollinsford,NH,43.23,-70.82
03870,Rye,NH,43.01,-70.77
03871,Rye Beach,NH,42.98,-70.78
03872,Sanbornville,NH,43.56,-71.01
03873,Sandown,NH,42.92,-71.18
03874,Seabrook,NH,42.89,-70.87
03875,Silver Lake,NH,43.87,-71.19
03878,Somersworth,NH,43.25,-70.88
03882,Effingham,NH,43.71,-71.0
03883,South Tamworth,NH,43.81,-71.32
03884,Strafford,NH,43.32,-71.18
03885,Stratham,NH,43.02,-70.91
03886,Tamworth,NH,43.85,-71.26
03887,Union,NH,43.5,-71.07
03890,West Ossipee,NH,43.8,-71.2
03894,Wolfeboro,NH,43.58,-71.2
03896,Wolfeboro Falls,NH,43.59,-71.24
03897,Wonalancet,NH,43.87,-71.28
03901,Berwick,ME,43.3,-70.84
03902,Cape Neddick,ME,43.21,-70.63
03903,Eliot,ME,43.15,-70.8
03904,Kittery,ME,43.09,-70.73
03905,Kittery Point,ME,43.08,-70.69
03906,North Berwick,ME,43.3,-70.73
03907,Ogunquit,ME,43.24,-70.59
03908,South Berwick,ME,43.23,-70.81
03909,York,ME,43.14,-70.65
03910,York Beach,ME,43.19,-70.6
03911,York Harbor,ME,43.14,-70.63
04001,Acton,ME,43.53,-70.91
04002,Alfred,ME,43.47,-70.71
04003,Bailey Island,ME,43.73,-69.99
04004,Bar Mills,ME,43.61,-70.54
04005,Biddeford,ME,43.46,-70.44
04006,Biddeford Pool,ME,43.44,-70.34
04007,Biddeford,ME,43.46,-70.44
04008,Bowdoinham,ME,44.01,-69.89
04009,Bridgton,ME,44.06,-70.72
04010,Brownfield,ME,43.93,-70.9
04011,Brunswick,ME,43.91,-69.96
04013,Bustins Island,ME,43.79,-70.07
04014,Cape Porpoise,ME,43.37,-70.43
04015,Casco,ME,44.0,-70.52
04016,Center Lovell,ME,44.17,-70.87
04017,Chebeague Island,ME,43.73,-70.11
04019,Cliff Island,ME,43.69,-70.1
04020,Cornish,ME,43.8,-70.8
04021,Cumberland Center,ME,43.8,-70.25
04022,Denmark,ME,43.97,-70.8
04024,East Baldwin,ME,43.84,-70.69
04027,Lebanon,ME,43.39,-70.85
04028,East Parsonsfield,ME,43.72,-70.91
04029,Sebago,ME,43.89,-70.64
04030,East Waterboro,ME,43.6,-70.69
04032,Freeport,ME,43.85,-70.1
04033,Freeport,ME,43.85,-70.1
04034,Freeport,ME,43.85,-70.1
04037,Fryeburg,ME,44.01,-70.97
04038,Gorham,ME,43.68,-70.44
04039,Gray,ME,43.88,-70.33
04040,Harrison,ME,44.11,-70.67
04041,Hiram,ME,43.87,-70.8
04042,Hollis Center,ME,43.59,-70.6
04043,Kennebunk,ME,43.38,-70.54
04046,Kennebunkport,ME,43.35,-70.46
04047,Parsonsfield,ME,43.72,-70.92
04048,Limerick,ME,43.68,-70.79
04049,Limington,ME,43.73,-70.71
04050,Long Island,ME,43.69,-70.15
04051,Lovell,ME,44.12,-70.89
04054,Moody,ME,43.3,-70.59
04055,Naples,ME,43.97,-70.6
04056,Newfield,ME,43.66,-70.88
04057,North Bridgton,ME,44.1,-70.7
04061,North Waterboro,ME,43.63,-70.73
04062,Windham,ME,43.79,-70.4
04063,Ocean Park,ME,43.5,-70.39
04064,Old Orchard Beach,ME,43.52,-70.38
04066,Orrs Island,ME,43.77,-69.96
04068,Porter,ME,43.79,-70.93
04069,Pownal,ME,43.89,-70.18
04070,Scarborough,ME,43.59,-70.33
04071,Raymond,ME,43.9,-70.47
04072,Saco,ME,43.53,-70.45
04073,Sanford,ME,43.44,-70.78
04074,Scarborough,ME,43.59,-70.33
04075,Sebago Lake,ME,43.85,-70.63
04076,Shapleigh,ME,43.54,-70.84
04077,South Casco,ME,43.87,-70.51
04078,South Freeport,ME,43.86,-70.1
04079,Harpswell,ME,43.8,-69.98
04082,South Windham,ME,43.73,-70.42
04083,Springvale,ME,43.46,-70.8
04084,Standish,ME,43.73,-70.55
04085,Steep Falls,ME,43.76,-70.64
04086,Topsham,ME,43.93,-69.94
04087,Waterboro,ME,43.53,-70.71
04088,Waterford,ME,44.18,-70.71
04090,Wells,ME,43.32,-70.58
04091,West Baldwin,ME,43.83,-70.77
04092,Westbrook,ME,43.69,-70.35
04093,Buxton,ME,43.64,-70.54
